timestamp,turbidity_in,turbidity_out,status,phase
561851,1191.13,1246.44,alert,emergency
562097,1191.13,1232.69,alert,emergency
562343,1177.17,1218.89,alert,emergency
562589,1177.17,1218.89,alert,emergency
562836,1191.13,1246.44,alert,emergency
563082,1205.04,1246.44,alert,emergency
563329,1177.17,1232.69,alert,emergency
563574,1177.17,1218.89,alert,emergency
563820,1191.13,1246.44,alert,emergency
564067,1205.04,1246.44,alert,emergency
564313,1191.13,1232.69,alert,emergency
564559,1177.17,1232.69,alert,emergency
564805,1177.17,1232.69,alert,emergency
565052,1191.13,1246.44,alert,emergency
565298,1205.04,1246.44,alert,emergency
565543,1191.13,1232.69,alert,emergency
565790,1177.17,1218.89,alert,emergency
566036,1191.13,1246.44,alert,emergency
566283,1205.04,1246.44,alert,emergency
566529,1191.13,1232.69,alert,emergency
566775,1177.17,1218.89,alert,emergency
567021,1177.17,1232.69,alert,emergency
567267,1191.13,1246.44,alert,emergency
567514,1191.13,1246.44,alert,emergency
567759,1177.17,1232.69,alert,emergency
568006,1177.17,1218.89,alert,emergency
568252,1191.13,1246.44,alert,emergency
568499,1205.04,1246.44,alert,emergency
568744,1191.13,1232.69,alert,emergency
568990,1177.17,1218.89,alert,emergency
569237,1177.17,1232.69,alert,emergency
569483,1191.13,1246.44,alert,emergency
569730,1191.13,1246.44,alert,emergency
569975,1177.17,1232.69,alert,emergency
570222,1177.17,1218.89,alert,emergency
570468,1191.13,1232.69,alert,emergency
570714,1191.13,1246.44,alert,emergency
570960,1191.13,1232.69,alert,emergency
571206,1177.17,1218.89,alert,emergency
571453,1177.17,1218.89,alert,emergency
571699,1191.13,1246.44,alert,emergency
571945,1191.13,1246.44,alert,emergency
572191,1177.17,1218.89,alert,emergency
572437,1177.17,1218.89,alert,emergency
572684,1191.13,1232.69,alert,emergency
572930,1191.13,1246.44,alert,emergency
573176,1191.13,1232.69,alert,emergency
573422,1177.17,1218.89,alert,emergency
573668,1177.17,1232.69,alert,emergency
573915,1191.13,1246.44,alert,emergency
574160,1191.13,1246.44,alert,emergency
574407,1177.17,1218.89,alert,emergency
574653,1177.17,1218.89,alert,emergency
574900,1191.13,1246.44,alert,emergency
575145,1191.13,1246.44,alert,emergency
575391,1177.17,1232.69,alert,emergency
575638,1177.17,1218.89,alert,emergency
575884,1177.17,1232.69,alert,emergency
576131,1191.13,1246.44,alert,emergency
576376,1205.04,1246.44,alert,emergency
576623,1177.17,1218.89,alert,emergency
576869,1177.17,1218.89,alert,emergency
577115,1191.13,1246.44,alert,emergency
577361,1205.04,1246.44,alert,emergency
577607,1177.17,1218.89,alert,emergency
577854,1177.17,1218.89,alert,emergency
578100,1177.17,1232.69,alert,emergency
578347,1177.17,1232.69,alert,emergency
578592,1191.13,1232.69,alert,emergency
578838,1177.17,1218.89,alert,emergency
579085,1163.15,1205.04,alert,emergency
579331,1191.13,1232.69,alert,emergency
579577,1191.13,1246.44,alert,emergency
579823,1177.17,1218.89,alert,emergency
580070,1163.15,1218.89,alert,emergency
580316,1177.17,1232.69,alert,emergency
580561,1191.13,1232.69,alert,emergency
580808,1191.13,1232.69,alert,emergency
581054,1177.17,1232.69,alert,emergency
581301,1177.17,1218.89,alert,emergency
581547,1191.13,1246.44,alert,emergency
581793,1205.04,1246.44,alert,emergency
582039,1177.17,1218.89,alert,emergency
582285,1163.15,1218.89,alert,emergency
582532,1177.17,1232.69,alert,emergency
582777,1191.13,1246.44,alert,emergency
583024,1191.13,1232.69,alert,emergency
583270,1177.17,1218.89,alert,emergency
583517,1177.17,1218.89,alert,emergency
583762,1191.13,1232.69,alert,emergency
584008,1191.13,1246.44,alert,emergency
584255,1177.17,1232.69,alert,emergency
584501,1177.17,1218.89,alert,emergency
584748,1177.17,1232.69,alert,emergency
584993,1191.13,1246.44,alert,emergency
585240,1191.13,1232.69,alert,emergency
585486,1177.17,1218.89,alert,emergency
585732,1177.17,1218.89,alert,emergency
585978,1191.13,1246.44,alert,emergency
586224,1191.13,1246.44,alert,emergency
586471,1177.17,1232.69,alert,emergency
586717,1177.17,1218.89,alert,emergency
586963,1191.13,1232.69,alert,emergency
587209,1191.13,1246.44,alert,emergency
587455,1191.13,1232.69,alert,emergency
587702,1177.17,1218.89,alert,emergency
587948,1177.17,1218.89,alert,emergency
588194,1191.13,1246.44,alert,emergency
588440,1191.13,1232.69,alert,emergency
588687,1177.17,1218.89,alert,emergency
588933,1177.17,1218.89,alert,emergency
589178,1191.13,1232.69,alert,emergency
589425,1191.13,1246.44,alert,emergency
589671,1191.13,1232.69,alert,emergency
589918,1177.17,1218.89,alert,emergency
590163,1177.17,1218.89,alert,emergency
590410,1191.13,1246.44,alert,emergency
590656,1191.13,1246.44,alert,emergency
590902,1177.17,1218.89,alert,emergency
591149,1177.17,1218.89,alert,emergency
591394,1191.13,1246.44,alert,emergency
591641,1191.13,1246.44,alert,emergency
591887,1177.17,1232.69,alert,emergency
592134,1177.17,1218.89,alert,emergency
592379,1177.17,1232.69,alert,emergency
592625,1191.13,1246.44,alert,emergency
592872,1191.13,1246.44,alert,emergency
593118,1177.17,1218.89,alert,emergency
593364,1163.15,1218.89,alert,emergency
593610,1191.13,1246.44,alert,emergency
593857,1191.13,1246.44,alert,emergency
594103,1177.17,1218.89,alert,emergency
594349,1177.17,1218.89,alert,emergency
594595,1177.17,1232.69,alert,emergency
594841,1191.13,1246.44,alert,emergency
595088,1191.13,1232.69,alert,emergency
595334,1177.17,1218.89,alert,emergency
595580,1163.15,1218.89,alert,emergency
595826,1191.13,1246.44,alert,emergency
596072,1191.13,1246.44,alert,emergency
596319,1177.17,1218.89,alert,emergency
596564,1177.17,1218.89,alert,emergency
596811,1191.13,1246.44,alert,emergency
597057,1191.13,1246.44,alert,emergency
597304,1177.17,1232.69,alert,emergency
597550,1177.17,1218.89,alert,emergency
597795,1177.17,1218.89,alert,emergency
598042,1191.13,1232.69,alert,emergency
598288,1191.13,1246.44,alert,emergency
598535,1177.17,1218.89,alert,emergency
598780,1177.17,1218.89,alert,emergency
599027,1191.13,1246.44,alert,emergency
599273,1191.13,1246.44,alert,emergency
599519,1177.17,1218.89,alert,emergency
599766,1177.17,1218.89,alert,emergency
600011,1177.17,1232.69,alert,emergency
600258,1191.13,1232.69,alert,emergency
600504,1191.13,1232.69,alert,emergency
600751,1177.17,1218.89,alert,emergency
600996,1177.17,1218.89,alert,emergency
601242,1191.13,1232.69,alert,emergency
601489,1191.13,1246.44,alert,emergency
601735,1177.17,1218.89,alert,emergency
601981,1177.17,1218.89,alert,emergency
602227,1191.13,1232.69,alert,emergency
602474,1191.13,1232.69,alert,emergency
602720,1177.17,1232.69,alert,emergency
602966,1177.17,1218.89,alert,emergency
603212,1177.17,1218.89,alert,emergency
603458,1191.13,1232.69,alert,emergency
603705,1191.13,1232.69,alert,emergency
603951,1177.17,1218.89,alert,emergency
604197,1177.17,1218.89,alert,emergency
604443,1191.13,1232.69,alert,emergency
604689,1191.13,1246.44,alert,emergency
604936,1177.17,1218.89,alert,emergency
605181,1177.17,1218.89,alert,emergency
605428,1177.17,1232.69,alert,emergency
605674,1191.13,1232.69,alert,emergency
605921,1191.13,1232.69,alert,emergency
606167,1177.17,1218.89,alert,emergency
606412,1177.17,1218.89,alert,emergency
606659,1191.13,1232.69,alert,emergency
606905,1191.13,1246.44,alert,emergency
607152,1177.17,1218.89,alert,emergency
607397,1177.17,1218.89,alert,emergency
607644,1191.13,1232.69,alert,emergency
607890,1191.13,1232.69,alert,emergency
608136,1177.17,1232.69,alert,emergency
608382,1177.17,1218.89,alert,emergency
608628,1177.17,1232.69,alert,emergency
608875,1191.13,1232.69,alert,emergency
609121,1191.13,1246.44,alert,emergency
609368,1177.17,1232.69,alert,emergency
609613,1177.17,1218.89,alert,emergency
609859,1191.13,1232.69,alert,emergency
610106,1191.13,1246.44,alert,emergency
610352,1177.17,1218.89,alert,emergency
610598,1177.17,1218.89,alert,emergency
610844,1177.17,1232.69,alert,emergency
611091,1191.13,1232.69,alert,emergency
611337,1191.13,1232.69,alert,emergency
611582,1177.17,1218.89,alert,emergency
611829,1177.17,1218.89,alert,emergency
612075,1191.13,1232.69,alert,emergency
612322,1191.13,1246.44,alert,emergency
612568,1177.17,1218.89,alert,emergency
612813,1177.17,1218.89,alert,emergency
613060,1191.13,1246.44,alert,emergency
613306,1191.13,1246.44,alert,emergency
613553,1177.17,1232.69,alert,emergency
613798,1177.17,1218.89,alert,emergency
614045,1177.17,1232.69,alert,emergency
614291,1191.13,1232.69,alert,emergency
614537,1191.13,1232.69,alert,emergency
614784,1177.17,1218.89,alert,emergency
615029,1177.17,1218.89,alert,emergency
615276,1191.13,1232.69,alert,emergency
615522,1191.13,1246.44,alert,emergency
615769,1177.17,1218.89,alert,emergency
616014,1177.17,1218.89,alert,emergency
616260,1177.17,1232.69,alert,emergency
616507,1191.13,1232.69,alert,emergency
616753,1191.13,1232.69,alert,emergency
616999,1177.17,1218.89,alert,emergency
617245,1177.17,1218.89,alert,emergency
617492,1191.13,1232.69,alert,emergency
617738,1191.13,1246.44,alert,emergency
617984,1177.17,1218.89,alert,emergency
618230,1163.15,1218.89,alert,emergency
618476,1191.13,1232.69,alert,emergency
618723,1191.13,1246.44,alert,emergency
618969,1177.17,1232.69,alert,emergency
619215,1177.17,1218.89,alert,emergency
619461,1177.17,1218.89,alert,emergency
619707,1191.13,1232.69,alert,emergency
619954,1191.13,1246.44,alert,emergency
620199,1177.17,1218.89,alert,emergency
620446,1177.17,1218.89,alert,emergency
620692,1177.17,1232.69,alert,emergency
620939,1191.13,1246.44,alert,emergency
621185,1177.17,1232.69,alert,emergency
621430,1177.17,1218.89,alert,emergency
621677,1177.17,1232.69,alert,emergency
621923,1191.13,1232.69,alert,emergency
622170,1191.13,1232.69,alert,emergency
622415,1177.17,1218.89,alert,emergency
622662,1177.17,1218.89,alert,emergency
622908,1177.17,1232.69,alert,emergency
623154,1191.13,1246.44,alert,emergency
623400,1177.17,1232.69,alert,emergency
623646,1177.17,1218.89,alert,emergency
623893,1177.17,1232.69,alert,emergency
624139,1191.13,1246.44,alert,emergency
624386,1191.13,1246.44,alert,emergency
624631,1177.17,1218.89,alert,emergency
624877,1177.17,1218.89,alert,emergency
625124,1191.13,1246.44,alert,emergency
625370,1191.13,1246.44,alert,emergency
625616,1177.17,1232.69,alert,emergency
625862,1177.17,1218.89,alert,emergency
626109,1177.17,1232.69,alert,emergency
626355,1191.13,1246.44,alert,emergency
626600,1191.13,1232.69,alert,emergency
626847,1177.17,1218.89,alert,emergency
627093,1177.17,1218.89,alert,emergency
627340,1191.13,1232.69,alert,emergency
627586,1191.13,1232.69,alert,emergency
627832,1177.17,1218.89,alert,emergency
628078,1177.17,1218.89,alert,emergency
628324,1177.17,1232.69,alert,emergency
628571,1191.13,1232.69,alert,emergency
628816,1191.13,1232.69,alert,emergency
629063,1177.17,1218.89,alert,emergency
629309,1177.17,1218.89,alert,emergency
629556,1191.13,1232.69,alert,emergency
629801,1191.13,1246.44,alert,emergency
630047,1177.17,1218.89,alert,emergency
630294,1177.17,1218.89,alert,emergency
630540,1177.17,1232.69,alert,emergency
630787,1191.13,1232.69,alert,emergency
631032,1191.13,1232.69,alert,emergency
631278,1177.17,1218.89,alert,emergency
631525,1177.17,1218.89,alert,emergency
631771,1191.13,1232.69,alert,emergency
632017,1191.13,1246.44,alert,emergency
632263,1177.17,1218.89,alert,emergency
632510,1177.17,1218.89,alert,emergency
632756,1191.13,1232.69,alert,emergency
633001,1191.13,1232.69,alert,emergency
633248,1191.13,1232.69,alert,emergency
633494,1177.17,1218.89,alert,emergency
633741,1177.17,1218.89,alert,emergency
633987,1191.13,1232.69,alert,emergency
634233,1191.13,1246.44,alert,emergency
634479,1177.17,1218.89,alert,emergency
634726,1177.17,1218.89,alert,emergency
634972,1191.13,1232.69,alert,emergency
635217,1191.13,1246.44,alert,emergency
635464,1191.13,1232.69,alert,emergency
635710,1177.17,1218.89,alert,emergency
635957,1177.17,1218.89,alert,emergency
636203,1191.13,1232.69,alert,emergency
636449,1191.13,1246.44,alert,emergency
636695,1177.17,1218.89,alert,emergency
636941,1177.17,1218.89,alert,emergency
637188,1177.17,1232.69,alert,emergency
637433,1191.13,1246.44,alert,emergency
637680,1191.13,1232.69,alert,emergency
637926,1177.17,1218.89,alert,emergency
638173,1177.17,1218.89,alert,emergency
638418,1191.13,1232.69,alert,emergency
638664,1191.13,1232.69,alert,emergency
638911,1177.17,1218.89,alert,emergency
639157,1177.17,1218.89,alert,emergency
639404,1177.17,1232.69,alert,emergency
639649,1191.13,1246.44,alert,emergency
639896,1191.13,1232.69,alert,emergency
640142,1177.17,1218.89,alert,emergency
640388,1177.17,1218.89,alert,emergency
640634,1191.13,1232.69,alert,emergency
640880,1191.13,1232.69,alert,emergency
641127,1177.17,1218.89,alert,emergency
641373,1177.17,1218.89,alert,emergency
641619,1177.17,1232.69,alert,emergency
641865,1191.13,1232.69,alert,emergency
642111,1191.13,1232.69,alert,emergency
642358,1177.17,1218.89,alert,emergency
642604,1177.17,1218.89,alert,emergency
642850,1191.13,1232.69,alert,emergency
643096,1191.13,1232.69,alert,emergency
643342,1177.17,1218.89,alert,emergency
643589,1177.17,1218.89,alert,emergency
643834,1177.17,1232.69,alert,emergency
644081,1191.13,1232.69,alert,emergency
644327,1191.13,1232.69,alert,emergency
644574,1177.17,1218.89,alert,emergency
644819,1177.17,1218.89,alert,emergency
645065,1191.13,1232.69,alert,emergency
645312,1191.13,1246.44,alert,emergency
645558,1177.17,1218.89,alert,emergency
1,2507.44,2299.64,online,default
35926,1693.85,1658.07,treating,coagulant dispensing
40926,1314.37,1407.22,treating,fast mixing
50977,1484.73,1609.62,slow mixing,slow mixing
58343,1446.22,1572.71,alert,emergency
58588,1446.22,1522.76,alert,emergency
58833,1420.28,1484.73,alert,emergency
59078,1420.28,1484.73,alert,emergency
59324,1407.22,1471.94,alert,emergency
59569,1380.96,1446.22,alert,emergency
59813,1380.96,1433.27,alert,emergency
60059,1380.96,1446.22,alert,emergency
60304,1367.75,1420.28,alert,emergency
60550,1354.49,1407.22,alert,emergency
60794,1367.75,1420.28,alert,emergency
61040,1367.75,1420.28,alert,emergency
61285,1341.17,1394.12,alert,emergency
61530,1341.17,1394.12,alert,emergency
61775,1354.49,1407.22,alert,emergency
62020,1341.17,1394.12,alert,emergency
62266,1327.79,1380.96,alert,emergency
62511,1341.17,1394.12,alert,emergency
62755,1341.17,1394.12,alert,emergency
63001,1327.79,1367.75,alert,emergency
63246,1327.79,1380.96,alert,emergency
63492,1341.17,1394.12,alert,emergency
63736,1327.79,1367.75,alert,emergency
63981,1314.37,1367.75,alert,emergency
64227,1327.79,1380.96,alert,emergency
64472,1327.79,1380.96,alert,emergency
64717,1314.37,1354.49,alert,emergency
64962,1314.37,1367.75,alert,emergency
65208,1327.79,1380.96,alert,emergency
65453,1314.37,1354.49,alert,emergency
65697,1300.89,1354.49,alert,emergency
65943,1314.37,1367.75,alert,emergency
66188,1314.37,1367.75,alert,emergency
66434,1300.89,1341.17,alert,emergency
66678,1300.89,1354.49,alert,emergency
66923,1314.37,1367.75,alert,emergency
67169,1300.89,1341.17,alert,emergency
67414,1300.89,1341.17,alert,emergency
67659,1314.37,1354.49,alert,emergency
67904,1300.89,1354.49,alert,emergency
68149,1300.89,1341.17,alert,emergency
68395,1300.89,1354.49,alert,emergency
68639,1314.37,1354.49,alert,emergency
68885,1300.89,1341.17,alert,emergency
69130,1287.36,1341.17,alert,emergency
69376,1300.89,1354.49,alert,emergency
69620,1300.89,1341.17,alert,emergency
69865,1287.36,1341.17,alert,emergency
70111,1300.89,1354.49,alert,emergency
70355,1300.89,1354.49,alert,emergency
70601,1287.36,1341.17,alert,emergency
70846,1287.36,1341.17,alert,emergency
71091,1300.89,1354.49,alert,emergency
71336,1300.89,1341.17,alert,emergency
71581,1287.36,1327.79,alert,emergency
71827,1300.89,1341.17,alert,emergency
72072,1300.89,1354.49,alert,emergency
72316,1287.36,1327.79,alert,emergency
72562,1287.36,1327.79,alert,emergency
72807,1300.89,1341.17,alert,emergency
73053,1287.36,1327.79,alert,emergency
73297,1273.77,1327.79,alert,emergency
73543,1287.36,1341.17,alert,emergency
73788,1300.89,1341.17,alert,emergency
74033,1287.36,1327.79,alert,emergency
74278,1287.36,1327.79,alert,emergency
74523,1300.89,1341.17,alert,emergency
74769,1287.36,1327.79,alert,emergency
75014,1273.77,1314.37,alert,emergency
75258,1287.36,1341.17,alert,emergency
75504,1300.89,1341.17,alert,emergency
75749,1273.77,1314.37,alert,emergency
75995,1287.36,1327.79,alert,emergency
76239,1300.89,1341.17,alert,emergency
76485,1273.77,1327.79,alert,emergency
76730,1273.77,1314.37,alert,emergency
76975,1287.36,1341.17,alert,emergency
77220,1287.36,1341.17,alert,emergency
77465,1273.77,1314.37,alert,emergency
77711,1287.36,1327.79,alert,emergency
77956,1287.36,1341.17,alert,emergency
78200,1273.77,1314.37,alert,emergency
78446,1273.77,1314.37,alert,emergency
78691,1287.36,1327.79,alert,emergency
78937,1287.36,1327.79,alert,emergency
79181,1273.77,1314.37,alert,emergency
79427,1287.36,1327.79,alert,emergency
79672,1287.36,1341.17,alert,emergency
79917,1273.77,1314.37,alert,emergency
80162,1273.77,1314.37,alert,emergency
80407,1287.36,1327.79,alert,emergency
80653,1287.36,1327.79,alert,emergency
80898,1273.77,1314.37,alert,emergency
81142,1287.36,1327.79,alert,emergency
81388,1287.36,1341.17,alert,emergency
81633,1273.77,1314.37,alert,emergency
81879,1273.77,1314.37,alert,emergency
82123,1287.36,1327.79,alert,emergency
82368,1273.77,1314.37,alert,emergency
82614,1260.13,1314.37,alert,emergency
82859,1273.77,1327.79,alert,emergency
83104,1287.36,1327.79,alert,emergency
83349,1273.77,1314.37,alert,emergency
83595,1273.77,1314.37,alert,emergency
83840,1287.36,1327.79,alert,emergency
84084,1273.77,1314.37,alert,emergency
84330,1260.13,1314.37,alert,emergency
84575,1273.77,1327.79,alert,emergency
84820,1287.36,1327.79,alert,emergency
85065,1273.77,1314.37,alert,emergency
85310,1273.77,1314.37,alert,emergency
85556,1287.36,1327.79,alert,emergency
85800,1273.77,1314.37,alert,emergency
86046,1260.13,1300.89,alert,emergency
86291,1273.77,1327.79,alert,emergency
86536,1287.36,1327.79,alert,emergency
86781,1260.13,1314.37,alert,emergency
87026,1273.77,1314.37,alert,emergency
87272,1287.36,1327.79,alert,emergency
87517,1273.77,1314.37,alert,emergency
87762,1260.13,1300.89,alert,emergency
88007,1273.77,1327.79,alert,emergency
88252,1273.77,1327.79,alert,emergency
88498,1260.13,1300.89,alert,emergency
88742,1273.77,1314.37,alert,emergency
88988,1273.77,1327.79,alert,emergency
89233,1260.13,1314.37,alert,emergency
89478,1260.13,1300.89,alert,emergency
89723,1273.77,1327.79,alert,emergency
89968,1273.77,1314.37,alert,emergency
90214,1260.13,1300.89,alert,emergency
90459,1273.77,1314.37,alert,emergency
90704,1273.77,1327.79,alert,emergency
90949,1260.13,1300.89,alert,emergency
91194,1260.13,1300.89,alert,emergency
91440,1273.77,1327.79,alert,emergency
91684,1273.77,1314.37,alert,emergency
91930,1260.13,1300.89,alert,emergency
92175,1273.77,1314.37,alert,emergency
92420,1273.77,1327.79,alert,emergency
92665,1260.13,1300.89,alert,emergency
92910,1260.13,1300.89,alert,emergency
93156,1273.77,1327.79,alert,emergency
93401,1273.77,1314.37,alert,emergency
93645,1260.13,1300.89,alert,emergency
93891,1273.77,1314.37,alert,emergency
94136,1273.77,1327.79,alert,emergency
94382,1260.13,1300.89,alert,emergency
94626,1260.13,1300.89,alert,emergency
94871,1273.77,1314.37,alert,emergency
95117,1260.13,1300.89,alert,emergency
95362,1260.13,1300.89,alert,emergency
95607,1273.77,1314.37,alert,emergency
95852,1273.77,1314.37,alert,emergency
96098,1260.13,1300.89,alert,emergency
96343,1260.13,1300.89,alert,emergency
96587,1273.77,1314.37,alert,emergency
96833,1260.13,1300.89,alert,emergency
97078,1246.44,1300.89,alert,emergency
97324,1260.13,1314.37,alert,emergency
97568,1273.77,1314.37,alert,emergency
97813,1260.13,1300.89,alert,emergency
98059,1260.13,1314.37,alert,emergency
98304,1273.77,1314.37,alert,emergency
98549,1260.13,1300.89,alert,emergency
98794,1246.44,1300.89,alert,emergency
99040,1273.77,1314.37,alert,emergency
99284,1273.77,1314.37,alert,emergency
99529,1260.13,1300.89,alert,emergency
99775,1260.13,1314.37,alert,emergency
100020,1273.77,1314.37,alert,emergency
100267,1260.13,1300.89,alert,emergency
100512,1260.13,1300.89,alert,emergency
100758,1260.13,1300.89,alert,emergency
101005,1273.77,1314.37,alert,emergency
101251,1273.77,1314.37,alert,emergency
101497,1260.13,1300.89,alert,emergency
101743,1260.13,1300.89,alert,emergency
101990,1273.77,1314.37,alert,emergency
102236,1273.77,1314.37,alert,emergency
102482,1260.13,1300.89,alert,emergency
102728,1260.13,1300.89,alert,emergency
102974,1260.13,1314.37,alert,emergency
103221,1273.77,1314.37,alert,emergency
103467,1273.77,1314.37,alert,emergency
103713,1260.13,1300.89,alert,emergency
103959,1260.13,1300.89,alert,emergency
104206,1273.77,1314.37,alert,emergency
104452,1273.77,1327.79,alert,emergency
104697,1260.13,1300.89,alert,emergency
104944,1260.13,1300.89,alert,emergency
105190,1260.13,1314.37,alert,emergency
105437,1273.77,1314.37,alert,emergency
105682,1273.77,1314.37,alert,emergency
105929,1260.13,1300.89,alert,emergency
106175,1260.13,1300.89,alert,emergency
106421,1260.13,1314.37,alert,emergency
106668,1273.77,1314.37,alert,emergency
106913,1260.13,1300.89,alert,emergency
107160,1260.13,1300.89,alert,emergency
107406,1273.77,1314.37,alert,emergency
107653,1273.77,1314.37,alert,emergency
107898,1260.13,1314.37,alert,emergency
108144,1260.13,1300.89,alert,emergency
108391,1260.13,1300.89,alert,emergency
108637,1273.77,1314.37,alert,emergency
108883,1273.77,1314.37,alert,emergency
109129,1260.13,1300.89,alert,emergency
109376,1246.44,1300.89,alert,emergency
109622,1260.13,1314.37,alert,emergency
109868,1273.77,1314.37,alert,emergency
110114,1260.13,1314.37,alert,emergency
110360,1260.13,1300.89,alert,emergency
110607,1260.13,1300.89,alert,emergency
110853,1260.13,1314.37,alert,emergency
111099,1273.77,1314.37,alert,emergency
111345,1260.13,1300.89,alert,emergency
111591,1246.44,1300.89,alert,emergency
111838,1260.13,1314.37,alert,emergency
112083,1273.77,1314.37,alert,emergency
112330,1260.13,1300.89,alert,emergency
112576,1260.13,1300.89,alert,emergency
112823,1260.13,1300.89,alert,emergency
113069,1273.77,1314.37,alert,emergency
113314,1273.77,1314.37,alert,emergency
113561,1260.13,1300.89,alert,emergency
113807,1246.44,1300.89,alert,emergency
114054,1260.13,1314.37,alert,emergency
114299,1273.77,1314.37,alert,emergency
114546,1260.13,1300.89,alert,emergency
114792,1246.44,1300.89,alert,emergency
115038,1246.44,1300.89,alert,emergency
115284,1260.13,1314.37,alert,emergency
115530,1273.77,1314.37,alert,emergency
115777,1260.13,1300.89,alert,emergency
116023,1246.44,1300.89,alert,emergency
116270,1260.13,1314.37,alert,emergency
116515,1273.77,1314.37,alert,emergency
116761,1260.13,1300.89,alert,emergency
117008,1260.13,1300.89,alert,emergency
117254,1260.13,1300.89,alert,emergency
117500,1260.13,1314.37,alert,emergency
117746,1273.77,1314.37,alert,emergency
117993,1260.13,1300.89,alert,emergency
118239,1246.44,1300.89,alert,emergency
118484,1260.13,1314.37,alert,emergency
118731,1273.77,1314.37,alert,emergency
118977,1260.13,1300.89,alert,emergency
119224,1246.44,1300.89,alert,emergency
119470,1246.44,1300.89,alert,emergency
119716,1260.13,1314.37,alert,emergency
119962,1273.77,1314.37,alert,emergency
120208,1260.13,1300.89,alert,emergency
120455,1246.44,1300.89,alert,emergency
120700,1260.13,1314.37,alert,emergency
120947,1273.77,1314.37,alert,emergency
121193,1260.13,1300.89,alert,emergency
121440,1246.44,1300.89,alert,emergency
121686,1246.44,1300.89,alert,emergency
121931,1260.13,1314.37,alert,emergency
122178,1273.77,1314.37,alert,emergency
122424,1246.44,1300.89,alert,emergency
122671,1246.44,1287.36,alert,emergency
122916,1260.13,1300.89,alert,emergency
123162,1260.13,1314.37,alert,emergency
123409,1260.13,1300.89,alert,emergency
123655,1246.44,1287.36,alert,emergency
123901,1246.44,1300.89,alert,emergency
124147,1260.13,1300.89,alert,emergency
124394,1260.13,1314.37,alert,emergency
124640,1246.44,1300.89,alert,emergency
124887,1246.44,1287.36,alert,emergency
125132,1260.13,1300.89,alert,emergency
125378,1260.13,1314.37,alert,emergency
125625,1260.13,1300.89,alert,emergency
125871,1246.44,1287.36,alert,emergency
126117,1246.44,1287.36,alert,emergency
126363,1260.13,1300.89,alert,emergency
126610,1260.13,1314.37,alert,emergency
126856,1246.44,1300.89,alert,emergency
127101,1246.44,1287.36,alert,emergency
127348,1260.13,1300.89,alert,emergency
127594,1260.13,1314.37,alert,emergency
127841,1260.13,1300.89,alert,emergency
128087,1246.44,1287.36,alert,emergency
128332,1246.44,1287.36,alert,emergency
128579,1260.13,1300.89,alert,emergency
128825,1260.13,1314.37,alert,emergency
129072,1246.44,1300.89,alert,emergency
129317,1246.44,1287.36,alert,emergency
129564,1246.44,1300.89,alert,emergency
129810,1260.13,1314.37,alert,emergency
130056,1260.13,1300.89,alert,emergency
130302,1246.44,1287.36,alert,emergency
130548,1246.44,1287.36,alert,emergency
130795,1260.13,1300.89,alert,emergency
131041,1260.13,1314.37,alert,emergency
131288,1232.69,1273.77,alert,emergency
131533,1205.04,1246.44,treating,coagulant dispensing
136534,1134.96,1246.44,treating,fast mixing
146586,1394.12,1510.13,slow mixing,slow mixing
156587,1327.79,1471.94,treated,filter pressing
161587,1314.37,1446.22,treated,treated
161632,1300.89,1367.75,treated,idle
166155,1420.28,1535.33,alert,emergency
166401,1433.27,1510.13,alert,emergency
166647,1407.22,1484.73,alert,emergency
166893,1407.22,1459.11,alert,emergency
167140,1380.96,1446.22,alert,emergency
167386,1354.49,1407.22,alert,emergency
167631,1341.17,1394.12,alert,emergency
167878,1327.79,1394.12,alert,emergency
168124,1327.79,1380.96,alert,emergency
168371,1300.89,1354.49,alert,emergency
168616,1287.36,1341.17,alert,emergency
168863,1287.36,1341.17,alert,emergency
169109,1287.36,1341.17,alert,emergency
169355,1287.36,1341.17,alert,emergency
169602,1260.13,1314.37,alert,emergency
169847,1260.13,1314.37,alert,emergency
170094,1273.77,1327.79,alert,emergency
170340,1260.13,1314.37,alert,emergency
170587,1246.44,1300.89,alert,emergency
170832,1246.44,1300.89,alert,emergency
171078,1246.44,1300.89,alert,emergency
171325,1246.44,1300.89,alert,emergency
171571,1246.44,1300.89,alert,emergency
171817,1232.69,1287.36,alert,emergency
172063,1232.69,1287.36,alert,emergency
172310,1246.44,1300.89,alert,emergency
172556,1246.44,1300.89,alert,emergency
172802,1232.69,1273.77,alert,emergency
173048,1232.69,1273.77,alert,emergency
173294,1232.69,1287.36,alert,emergency
173541,1232.69,1287.36,alert,emergency
173787,1232.69,1287.36,alert,emergency
174033,1218.89,1273.77,alert,emergency
174279,1218.89,1260.13,alert,emergency
174525,1232.69,1287.36,alert,emergency
174772,1232.69,1287.36,alert,emergency
175017,1218.89,1260.13,alert,emergency
175264,1218.89,1260.13,alert,emergency
175510,1232.69,1273.77,alert,emergency
175757,1232.69,1273.77,alert,emergency
176003,1218.89,1273.77,alert,emergency
176248,1218.89,1260.13,alert,emergency
176495,1218.89,1260.13,alert,emergency
176741,1218.89,1273.77,alert,emergency
176988,1232.69,1273.77,alert,emergency
177233,1218.89,1260.13,alert,emergency
177480,1205.04,1260.13,alert,emergency
177726,1218.89,1273.77,alert,emergency
